filename,urban,pred_wo_abstention,pred_with_abstention
image3711.npz,False,1,0
image9885.npz,False,1,1
image7032.npz,False,1,0
image4664.npz,False,1,1
image3302.npz,True,-1,0
image17243.npz,False,1,0
image8384.npz,False,-1,-1
image13511.npz,False,1,0
image18544.npz,False,1,0
image10149.npz,False,-1,0
image16640.npz,True,1,0
image18797.npz,True,-1,-1
image1208.npz,False,1,1
image14611.npz,False,1,0
image16430.npz,False,1,1
image14987.npz,False,1,1
image6579.npz,True,1,0
image1156.npz,False,1,1
image1052.npz,True,1,0
image688.npz,False,1,1
image17658.npz,True,1,0
image1794.npz,False,1,1
image11420.npz,False,-1,0
image1085.npz,True,-1,0
image1568.npz,False,-1,-1
image9807.npz,True,-1,-1
image14435.npz,True,-1,-1
image1175.npz,False,1,1
image6889.npz,True,1,1
image15335.npz,True,-1,-1
image1854.npz,False,1,1
image767.npz,False,-1,0
image6835.npz,True,1,1
image5405.npz,True,1,1
image2098.npz,True,1,1
image17381.npz,True,1,0
image12808.npz,True,1,1
image9492.npz,True,1,1
image16076.npz,True,1,1
image2331.npz,True,1,0
image8197.npz,False,-1,0
image5742.npz,True,1,1
image9451.npz,True,-1,0
image10437.npz,True,-1,0
image4265.npz,True,-1,-1
image9209.npz,True,1,0
image2807.npz,True,-1,0
image7515.npz,True,1,0
image15687.npz,True,1,0
image2915.npz,True,1,0
image19622.npz,True,1,1
image74.npz,True,-1,-1
image3880.npz,True,1,1
image1309.npz,True,1,1
image15251.npz,True,1,0
image498.npz,True,1,0
image10787.npz,True,1,0
image16537.npz,True,-1,0
image18811.npz,True,1,0
image2201.npz,True,1,0
image12622.npz,True,1,1
image1931.npz,True,1,0
image19135.npz,False,1,0
image3841.npz,True,1,0
image18153.npz,True,1,0
image13645.npz,True,1,0
image7793.npz,True,1,1
image13193.npz,True,1,1
image18395.npz,True,1,1
image2475.npz,True,1,1
image10738.npz,True,1,0
image1714.npz,True,-1,0
image6488.npz,True,-1,0
image7027.npz,True,-1,-1
image4382.npz,True,-1,0
image19394.npz,False,1,1
image8519.npz,True,1,0
image6089.npz,True,1,1
image10255.npz,False,1,1
image13144.npz,False,1,0
image1372.npz,False,1,0
image13893.npz,False,1,1
image14004.npz,True,-1,0
image5360.npz,True,-1,0
image200.npz,True,-1,-1
image14716.npz,False,1,0
image10783.npz,False,1,0
image10181.npz,False,1,0
image13286.npz,False,1,0
image11749.npz,False,1,0
image5164.npz,True,1,0
image4004.npz,False,1,1
image6183.npz,False,1,0
image4681.npz,False,1,1
image19070.npz,True,1,1
image3093.npz,True,-1,-1
image665.npz,True,-1,0
image1390.npz,False,1,0
image19124.npz,True,1,0
image643.npz,False,1,0
image10837.npz,True,-1,0
image3223.npz,True,1,0
image17756.npz,True,1,0
image13728.npz,True,-1,0
image16769.npz,False,1,1
image1426.npz,True,1,1
image17311.npz,False,-1,-1
image12542.npz,False,1,0
image14077.npz,False,1,1
image13369.npz,False,1,1
image15953.npz,False,1,0
image3539.npz,False,1,1
image8274.npz,False,1,1
image10241.npz,False,1,1
image11202.npz,False,1,1
image15001.npz,False,1,1
image5594.npz,False,1,1
image1973.npz,False,1,0
image8011.npz,False,1,1
image6229.npz,False,1,1
image9324.npz,True,1,1
image6354.npz,False,1,1
image11633.npz,False,1,1
image1398.npz,True,1,1
image6422.npz,False,1,1
image19085.npz,False,1,1
image1058.npz,False,1,1
image15790.npz,False,1,1
image8512.npz,False,1,0
image13704.npz,False,1,0
image7127.npz,True,-1,0
image2577.npz,True,-1,0
image3915.npz,False,1,0
image13647.npz,False,1,1
image756.npz,False,1,0
image14665.npz,False,1,0
image7649.npz,False,1,1
image6775.npz,False,1,1
image14910.npz,True,1,1
image18072.npz,False,1,1
image21.npz,False,-1,0
image3319.npz,False,1,1
image1320.npz,False,1,1
image3085.npz,False,1,1
image16166.npz,True,1,0
image10730.npz,False,1,0
image93.npz,True,1,0
image9860.npz,False,1,1
image6758.npz,False,1,0
image5072.npz,False,1,0
image10133.npz,True,-1,0
image6582.npz,False,-1,0
image7060.npz,False,1,1
image1099.npz,False,1,0
image17567.npz,False,1,0
image17565.npz,True,1,0
image7960.npz,False,1,0
image18625.npz,False,1,1
image15484.npz,False,1,1
image10891.npz,False,1,1
image12341.npz,True,1,1
image9079.npz,False,1,1
image18876.npz,False,1,0
image5831.npz,False,1,1
image2545.npz,False,1,1
image9534.npz,False,1,1
image15029.npz,False,1,1
image18946.npz,True,1,1
image10706.npz,True,1,1
image10256.npz,False,1,1
image290.npz,False,1,1
image17270.npz,False,1,1
image1611.npz,False,1,1
image15325.npz,False,-1,0
image15054.npz,True,1,0
image11940.npz,False,1,1
image15229.npz,False,1,1
image18396.npz,False,1,0
image12673.npz,False,1,1
image8138.npz,False,1,1
image2536.npz,False,-1,0
image7706.npz,False,1,1
image12558.npz,True,1,1
image16849.npz,False,1,0
image12259.npz,False,-1,0
image1274.npz,False,1,0
image6444.npz,False,1,1
image1625.npz,True,-1,-1
image3563.npz,True,-1,0
image17810.npz,True,-1,0
image2430.npz,False,1,0
image5534.npz,False,-1,0
image16183.npz,False,1,1
image12063.npz,False,1,1
image649.npz,True,-1,0
image14753.npz,False,1,1
image17142.npz,False,1,1
image6483.npz,False,1,1
image5508.npz,False,1,0
image189.npz,False,1,1
image1023.npz,True,1,1
image17726.npz,True,1,0
image6044.npz,True,1,0
image16108.npz,False,1,0
image2129.npz,False,1,0
image5121.npz,False,1,0
image16723.npz,False,-1,0
image18809.npz,False,1,0
image955.npz,False,1,0
image9187.npz,False,1,1
image4648.npz,False,1,0
image19314.npz,False,1,1
image1967.npz,False,1,1
image12881.npz,False,1,0
image1482.npz,False,1,1
image14498.npz,True,-1,0
image4951.npz,True,-1,0
image18306.npz,False,1,0
image11890.npz,False,1,0
image9082.npz,False,1,0
image6277.npz,False,1,0
image17562.npz,False,1,1
image11885.npz,False,1,1
image5469.npz,False,1,0
image9873.npz,True,-1,0
image1318.npz,True,-1,-1
image11845.npz,True,-1,-1
image12846.npz,False,1,0
image8434.npz,False,-1,0
image19326.npz,False,1,1
image13785.npz,True,1,0
image5977.npz,False,1,1
image5084.npz,False,-1,0
image11260.npz,True,1,1
image16533.npz,False,1,0
image653.npz,True,1,0
image12485.npz,False,1,1
image7818.npz,True,1,1
image10377.npz,False,1,0
image16596.npz,False,-1,0
image10597.npz,True,-1,-1
image15723.npz,False,1,1
image4829.npz,False,1,0
image6405.npz,False,1,1
image9124.npz,False,1,1
image2716.npz,False,1,1
image7259.npz,False,1,1
image19215.npz,True,1,1
image7205.npz,False,1,1
image10624.npz,True,1,0
image19004.npz,True,-1,0
image9200.npz,True,-1,-1
image9877.npz,True,-1,0
image9103.npz,False,1,0
image12006.npz,False,1,1
image17482.npz,False,1,0
image16891.npz,False,1,1
image12802.npz,False,1,1
image1397.npz,True,1,1
image98.npz,False,1,1
image16622.npz,False,1,1
image9151.npz,False,1,1
image11331.npz,True,-1,-1
image64.npz,True,1,0
image16751.npz,False,1,1
image7776.npz,False,1,0
image18637.npz,False,1,0
image16309.npz,False,1,1
image10296.npz,True,1,0
image2570.npz,False,1,0
image18904.npz,False,1,0
image7678.npz,False,1,0
image9677.npz,False,1,1
image8325.npz,False,-1,0
image14893.npz,False,1,1
image6746.npz,False,1,1
image2063.npz,False,1,1
image5599.npz,True,1,0
image12231.npz,False,1,1
image19461.npz,False,1,1
image142.npz,False,1,1
image10518.npz,False,1,0
image12982.npz,False,1,0
image3914.npz,True,-1,0
image6279.npz,False,1,0
image15757.npz,False,-1,-1
image531.npz,False,1,1
image15219.npz,False,1,1
image14593.npz,False,1,1
image18995.npz,False,1,0
image13253.npz,True,-1,0
image8556.npz,True,1,0
image19662.npz,False,1,1
image986.npz,False,1,1
image5173.npz,False,1,1
image967.npz,False,1,0
image6164.npz,False,1,1
image8785.npz,False,1,0
image5169.npz,False,1,1
image11891.npz,False,1,1
image11257.npz,False,1,1
image13600.npz,False,1,1
image18332.npz,False,1,0
image15467.npz,False,1,1
image2739.npz,False,1,1
image6784.npz,False,1,1
image694.npz,False,1,0
image8249.npz,True,-1,-1
image11982.npz,True,-1,-1
image5280.npz,True,-1,-1
image7999.npz,True,-1,-1
image18863.npz,True,-1,0
image886.npz,False,1,0
image5523.npz,False,-1,0
image16244.npz,False,1,0
image6293.npz,False,1,0
image8548.npz,False,1,0
image6270.npz,False,1,0
image10557.npz,False,1,1
image15370.npz,True,-1,-1
image11284.npz,True,-1,0
image11043.npz,True,-1,-1
image15656.npz,False,1,0
image2421.npz,True,-1,0
image2089.npz,False,1,0
image426.npz,False,-1,0
image8553.npz,False,1,1
image2148.npz,False,1,1
image1617.npz,True,1,0
image3703.npz,False,1,0
image2159.npz,False,1,0
image11328.npz,False,1,0
image1075.npz,False,1,1
image6700.npz,False,1,1
image7209.npz,False,1,1
image5556.npz,False,1,1
image5409.npz,False,1,1
image2066.npz,False,1,0
image6747.npz,False,1,1
image7336.npz,False,1,1
image9333.npz,False,-1,0
image7898.npz,True,-1,0
image6870.npz,False,1,1
image5238.npz,False,-1,0
image8800.npz,False,1,1
image1898.npz,False,1,1
image2406.npz,False,1,1
image11926.npz,True,1,0
image11939.npz,False,1,1
image14019.npz,True,1,1
image1572.npz,True,1,0
image4961.npz,False,1,0
image9034.npz,False,1,1
image13546.npz,False,1,1
image16882.npz,False,1,1
image502.npz,True,1,0
image6933.npz,False,1,0
image14358.npz,False,-1,0
image14497.npz,False,1,1
image2058.npz,False,1,0
image15424.npz,True,1,0
image14102.npz,True,1,0
image11025.npz,False,1,1
image795.npz,False,1,1
image16857.npz,False,1,0
image19556.npz,False,1,1
image15550.npz,False,1,1
image17457.npz,False,1,0
image1808.npz,False,1,1
image14719.npz,False,1,1
image13693.npz,True,-1,0
image6059.npz,False,1,0
image16338.npz,False,-1,-1
image8068.npz,False,1,1
image16259.npz,False,1,1
image11053.npz,False,1,0
image514.npz,False,1,0
image12551.npz,False,1,0
image12339.npz,False,1,0
image1259.npz,False,-1,0
image7440.npz,False,1,0
image8544.npz,False,1,0
image5177.npz,False,1,1
image1358.npz,True,-1,0
image11985.npz,False,1,1
image17233.npz,False,1,1
image2237.npz,False,1,0
image1747.npz,True,1,1
image13012.npz,False,1,1
image8948.npz,False,1,1
image15399.npz,False,1,1
image7497.npz,False,1,1
image12454.npz,False,1,1
image13468.npz,False,1,0
image6061.npz,True,1,0
image4934.npz,False,1,1
image15101.npz,False,1,0
image4077.npz,False,1,0
image10172.npz,False,1,0
image7289.npz,False,1,0
image15986.npz,False,1,0
image5855.npz,False,1,0
image17018.npz,False,1,0
image14116.npz,True,-1,0
image17337.npz,False,-1,0
image6612.npz,False,1,0
image17107.npz,False,1,1
image11698.npz,False,1,1
image6637.npz,False,1,1
image17886.npz,True,1,0
image1565.npz,False,1,0
image15451.npz,False,1,1
image14126.npz,False,1,1
image11816.npz,True,-1,0
image16798.npz,True,1,0
image7913.npz,True,-1,0
image15877.npz,True,1,0
image5419.npz,False,1,1
image19479.npz,True,-1,-1
image10222.npz,True,1,0
image18834.npz,False,1,1
image10516.npz,False,1,1
image2774.npz,False,1,1
image5475.npz,True,-1,-1
image16513.npz,False,1,1
image1799.npz,False,1,0
image3322.npz,True,1,0
image7389.npz,False,1,0
image9725.npz,False,1,1
image9810.npz,False,1,1
image4427.npz,False,1,1
image9495.npz,False,1,1
image956.npz,True,1,1
image12543.npz,False,1,1
image5572.npz,False,-1,0
image4091.npz,False,1,0
image10773.npz,False,-1,0
image5627.npz,False,1,1
image3645.npz,True,-1,0
image1220.npz,True,1,1
image16686.npz,True,1,0
image15316.npz,False,1,1
image18962.npz,False,1,1
image18467.npz,False,1,1
image9521.npz,True,1,0
image10638.npz,False,1,1
image1180.npz,False,-1,0
image3150.npz,True,-1,-1
image5861.npz,False,1,0
image13958.npz,True,-1,0
image12413.npz,True,1,1
image12949.npz,False,1,1
image10333.npz,False,1,0
image18070.npz,False,1,0
image13771.npz,False,1,1
image2015.npz,False,1,0
image10438.npz,True,-1,0
image6423.npz,False,-1,0
image2169.npz,False,1,1
image7687.npz,False,1,1
image56.npz,False,1,1
image2986.npz,False,1,0
image9500.npz,False,1,1
image14301.npz,False,1,1
image466.npz,False,1,1
image16649.npz,True,1,0
image3852.npz,False,1,1
image4940.npz,False,1,1
image5914.npz,False,1,1
image5694.npz,False,1,1
image12121.npz,False,1,1
image16260.npz,False,1,1
image733.npz,False,1,1
image7836.npz,False,1,1
image16931.npz,False,1,1
image19145.npz,False,1,0
image15990.npz,True,1,1
image14598.npz,False,1,1
image10235.npz,False,1,1
image5296.npz,False,1,1
image19033.npz,False,1,0
image19009.npz,False,1,1
image6070.npz,False,1,1
image10326.npz,False,1,1
image17997.npz,False,1,1
image12578.npz,False,1,1
image753.npz,True,1,0
image11800.npz,False,1,1
image10466.npz,False,1,1
image3429.npz,False,1,1
image11596.npz,False,1,1
image9603.npz,False,1,0
image14803.npz,False,1,1
image1405.npz,False,1,1
image4271.npz,False,1,0
image6298.npz,True,-1,0
image14913.npz,False,1,1
image9838.npz,False,1,1
image3266.npz,False,1,1
image3689.npz,False,1,1
image17394.npz,False,1,1
image18229.npz,False,1,1
image852.npz,False,1,0
image14371.npz,True,1,1
image19429.npz,False,1,1
image2604.npz,False,1,1
image60.npz,False,1,1
image19065.npz,False,1,1
image10993.npz,False,1,1
image3709.npz,True,1,0
image11650.npz,True,1,0
image13495.npz,True,1,0
image6657.npz,False,1,1
